syllabus_id,syllabus_name,technical_group,target_audience,syllabus_objectives,syllabus_materials,unit_name,unit_title,unit_objectives,unit_materials,topic_name,topic_title,topic_objectives,topic_materials,fetched_at
5392,Cloud Essentials for Developers - version 1,IT Technical/Cloud,"This course is intended for:
+ Individuals responsible for articulating the technical benefits of AWS services
+ Any individual who is new to Cloud Computing and AWS
+ SysOps Administrators and Developers who are interested in using AWS services
+ Expect:Java (Eclipse) and C#.NET (Visual Studio) beginner","By the end of this course, you will be able to: 
• Overview of Cloud Computing
• Understand Cloud Ecosystem
• Describe key AWS Compute and Storage products and services, including EC2, Elastic Block Store, Auto Scaling, CloudFormation templates, VPC, and Amazon Glacier
• Describe key AWS Security approaches
• Creaste an S3 bucket and manage objects associated with that bucket
• Demonstrate how to launch and manage server instances with AWS cloud
• Identify available AWS online tools and resources",,,,,,,,,,2026-04-15T17:17:49
5391,Java Base for Android - version 1,IT Technical/Java,"Freshers who are software developers (SD) with basic backgroud and skills on object oriented design, programming.",N/A,,,,,,,,,,2026-04-15T17:17:49
5390,Freedom KL46 Microcontroller Programming - version 1,IT Technical/IT General,Freshers who are software developers (SD) with basic backgroud on the microcontroller and programming.,"In details, after completing the topic, trainees will:
- Understand the basic knowledge of programming MCP
- Understand and know how to use embedded systems",,,,,,,,,,2026-04-15T17:17:49
5389,Basic C language Programming - version 1,IT Technical/C/C++,Freshers,"- Understanding and use the C # programming language and the basic components of the .NET Framework v3.0,
- Understand the concepts, knowledge of object-oriented programming .NET: overload, override, inheritance, Java IO, file / database / exception handling, ect.
- Can use the programming language Basic: Basic C # programming, Winform, ADO.NET, ASP.NET
- Understand and adhere to coding convention, compliance by design, do not mistake common defects
- Know how to use Microsoft Visual Studio tool in programming, including debugging
- Can use tool NUnit Unit Test and review tool supports codes (ReSharper, FxCop)",,,,,,,,,,2026-04-15T17:17:49
5388,PCV Checklist - version 1,Company Process,"Mandatory: All Qaer from FQC except those optional as above
Optional: FQC SEPG, FQC TQA, FQC.QAM <FQC.QAM@fsoft.com.vn>","In details, after completing the course, trainees will:
1. To know the very first overview of PCV checklists
2. To know  how to customize PCV checklist in Projects applying CMM/CMMI
3. To know how to check in Projects applying CMM/CMMI
4. To know how to report the PCV result in Projects applying CMM/CMMI",,,,,,,,,,2026-04-15T17:17:49
5387,PERFORMANCE MANAGEMENT WORKSHOP - version 1,Management,Trainees are managements in FSO,"The course will:
1. Describe Performance Management and what it means to Company
2. Introduce the new Company Performance Management Framework
3. Provide a clear picture of your role in performance management 
4. Explore the steps in the performance management cycle
5. Introduce the tools that will support performance management ",,,,,,,,,,2026-04-15T17:17:49
5386,EMBEDDED SYSTEM COURSE - version 1,IT Technical/Embedded,Freshers with good backgroud on microcontroller,This course provides knowledge about microcontroller architecture in general and ARM architecture especially Cortex-M4 in particular. Trainee will have skill debugging of complex software applications on embedded systems; and fundamentals of real-time operating systems for embedded automotive,,,,,,,,,,2026-04-15T17:17:49
5385,"Fresher for NRI 
(NRI Academy Training Program) - version 1",Company Process,fresher,"
In details, after completing the course, trainees will:
- Reading skill database design, writing and performing SQL query commands; have ability to write the objects for data manipulation. No basic mistakes.
- Understand and writing are the basic commands when working with C, Cobol, test perspective, design, process, ... with NRI",,,,,,,,,,2026-04-15T17:17:49
5384,Nice_Estimation - version 1,Company Process,"Fresher with JP >=N5 capable of reading out the construction drawings, or professional accounting and finance. ","Training knowledge of Japanese construction drawings
Training reporting and email to Japanese customer Skills
In details, after completing the course, trainees will:
- Understand the types of construction drawings according to Japan''s Building Standards
- Proficient writing skills and reporting mail and communicate with customers",,,,,,,,,,2026-04-15T17:17:49
5383,Software Testing Foundation - version 1,Company Process/Test,Fsofters with less than 6 months of working experience in testing,"In details, after completing the course, trainees will:
- Remember & understand fundamental of testing concepts, test process, tester’s works
- Understand & be able to practice following fundamental test process (test planning, test design and test execution)",,,,,,,,,,2026-04-15T17:17:49
5382,IT Basic for comtors - version 1,IT Technical/IT General,Trainees are the comtors who do not have basic knowledge about IT,"In details, after completing the course, trainees will:
• Understand basic knowledge about computer hardware
• Understand functionality of operating system and difference between types of OS
• Understand difference between window application and web appication
• Be able to write SQL commands for querying/updating/inserting/deleting data
• Understand the method that one application connect to database server to implement business logic
• Understand different types of testing in software projects and testcase content
• Be able to avoid common mistakes in translation with IT common term",,,,,,,,,,2026-04-15T17:17:49
5380,Cloud Computing Basic - version 1,IT Technical/Cloud,"Trainee: Willing to understand Overview of Cloud Computing
Expect: Basic Java (Eclipse) and C#.NET (Visual Studio).","In details, after completing the course, trainees will:
• Understand Overview of Cloud Computing
• Understand Cloud ecosystem
• Create Windows Azure.
• Create Google App Engine.
• Create Objects and manage by Salesforce.com.",,,,,,,,,,2026-04-15T17:17:49
5379,AWS Essentials for Developers - version 1,IT Technical/Cloud,"This course is intended for:
+ Individuals responsible for articulating the technical benefits of AWS services
+ Any individual who is new to AWS
+ SysOps Administrators and Developers who are interested in using AWS services","By the end of this course, you will be able to: 
• Describe key AWS Compute and Storage products and services, including EC2, Elastic Block Store, Auto Scaling, CloudFormation templates, VPC, and Amazon Glacier
• Describe key AWS Security approaches
• Creaste an S3 bucket and manage objects associated with that bucket
• Demonstrate how to launch and manage server instances with AWS cloud
• Identify available AWS online tools and resources",,,,,,,,,,2026-04-15T17:17:49
5378,MASTERING AGILE PROJECT MANAGEMENT - version 1,Standard Process,"• New Scrum Masters 
• Product Owners
• Project Team Leads
• PMO Staff
","At the end of the workshop you’ll be able to:
• Issues with Traditional project management
• Understand the basics of Agile Scrum  
• Complete Overview of Agile Scrum  
• Understanding different roles in Agile Scrum• Distributed Teams and Agile Scrum
• Understanding requirements in Agile scrum (Including defining feature list from product vision, requirement hierarchy with epic or feature, writing user stories, Prioritize user stories, Sizing user stories, Wireframes)
• Concept of Sizing in Agile Scrum, Point vs. Ideal Hour
• Understanding Planning Poker
• Usage of Product Backlog, establish release planning, Velocity and its usage in Scrum Planning
• Practicing Scrum Events (Release Planning, Sprint Planning, Daily Stand-ups, Sprint Reviews, Sprint Retrospective)
• Managing the project using Burned-up chart, burned-down chart, Kanban Board
• Test-Driven Development (TDD)
• Continuous Integration (CI)
• Acceptance Test Driven Development (ATDD) 
• Testing in Agile environments (Agile testing vs. Traditional Testing, Agile testing mindset, ten principles for Agile testers, How to transform from traditional testing to Agile testing)
• Motivate team and booting team performance
• Servant Leadership
• How to turn from an old PM to a Scrum Master or Product Owners",,,,,,,,,,2026-04-15T17:17:49
